x,y,z,distance
155.0177829,-27.25748431,-4637,472.8844191
155.0057007,-27.25902416,-4647,474.0938421
154.9936184,-27.26056401,-4654,475.3032652
154.9815361,-27.26210386,-4641,476.5126883
154.9694538,-27.2636437,-4650,477.7221113
154.9573715,-27.26518355,-4650,478.9315344
154.9452892,-27.2667234,-4658,480.1409575
154.9332069,-27.26826325,-4696,481.3503805
154.9211246,-27.2698031,-4715,482.5598036
154.9090424,-27.27134295,-4738,483.7692267
154.8969601,-27.2728828,-4763,484.9786497
154.8848778,-27.27442265,-4714,486.1880728
154.8727955,-27.2759625,-4774,487.3974959
154.8607132,-27.27750234,-4808,488.6069189
154.8486309,-27.27904219,-4841,489.816342
154.8365486,-27.28058204,-4862,491.0257651
154.8244664,-27.28212189,-4884,492.2351881
154.8123841,-27.28366174,-4907,493.4446112
154.8003018,-27.28520159,-4901,494.6540343
154.7882195,-27.28674144,-4855,495.8634573
154.7761372,-27.28828129,-4848,497.0728804
154.7640549,-27.28982113,-4804,498.2823035
154.7519726,-27.29136098,-4787,499.4917265
154.7398903,-27.29290083,-4780,500.7011496
154.7278081,-27.29444068,-4799,501.9105727
154.7157258,-27.29598053,-4774,503.1199957
154.7036435,-27.29752038,-4653,504.3294188
154.6915612,-27.29906023,-4813,505.5388419
154.6794789,-27.30060008,-4789,506.7482649
154.6673966,-27.30213993,-4774,507.957688
154.6553143,-27.30367977,-4786,509.1671111
154.6432321,-27.30521962,-4890,510.3765341
154.6311498,-27.30675947,-4841,511.5859572
154.6190675,-27.30829932,-4767,512.7953803
154.6069852,-27.30983917,-4729,514.0048033
154.5949029,-27.31137902,-4907,515.2142264
154.5828206,-27.31291887,-4847,516.4236495
154.5707383,-27.31445872,-4844,517.6330725
154.558656,-27.31599856,-4828,518.8424956
154.5465738,-27.31753841,-4806,520.0519187
154.5344915,-27.31907826,-4797,521.2613417
154.5224092,-27.32061811,-4802,522.4707648
154.5103269,-27.32215796,-4796,523.6801879
154.4982446,-27.32369781,-4787,524.8896109
154.4861623,-27.32523766,-4771,526.099034
154.47408,-27.32677751,-4716,527.3084571
154.4619977,-27.32831736,-4682,528.5178801
154.4499155,-27.3298572,-4650,529.7273032
154.4378332,-27.33139705,-4646,530.9367263
154.4257509,-27.3329369,-4643,532.1461493
154.4136686,-27.33447675,-4593,533.3555724
154.4015863,-27.3360166,-4449,534.5649955
154.389504,-27.33755645,-4393,535.7744185
154.3774217,-27.3390963,-4340,536.9838416
154.3653395,-27.34063615,-4294,538.1932647
154.3532572,-27.34217599,-4202,539.4026877
154.3411749,-27.34371584,-4218,540.6121108
154.3290926,-27.34525569,-4233,541.8215339
154.3170103,-27.34679554,-4200,543.0309569
154.304928,-27.34833539,-4190,544.24038
154.2928457,-27.34987524,-4157,545.4498031
154.2807634,-27.35141509,-4143,546.6592261
154.2686812,-27.35295494,-4133,547.8686492
154.2565989,-27.35449478,-4124,549.0780723
154.2445166,-27.35603463,-4114,550.2874953
154.2324343,-27.35757448,-4016,551.4969184
154.220352,-27.35911433,-3948,552.7063415
154.2082697,-27.36065418,-3861,553.9157645
154.1961874,-27.36219403,-3754,555.1251876
154.1841051,-27.36373388,-3552,556.3346107
154.1720229,-27.36527373,-3476,557.5440337
154.1599406,-27.36681358,-3400,558.7534568
154.1478583,-27.36835342,-3325,559.9628799
154.135776,-27.36989327,-3261,561.172303
154.1236937,-27.37143312,-3040,562.381726
154.1116114,-27.37297297,-2982,563.5911491
154.0995291,-27.37451282,-2908,564.8005722
154.0874469,-27.37605267,-2822,566.0099952
154.0753646,-27.37759252,-2732,567.2194183
154.0632823,-27.37913237,-2539,568.4288414
154.0512,-27.38067221,-2438,569.6382644
154.0391177,-27.38221206,-2333,570.8476875
