x,y,z,distance
152.4271542,-33.72263061,-4043,769.3793759
152.4163041,-33.73360484,-3966,771.0519398
152.405454,-33.74457907,-4105,772.7245037
152.394604,-33.7555533,-3851,774.3970675
152.3837539,-33.76652752,-3797,776.0696314
152.3729038,-33.77750175,-3635,777.7421953
152.3620537,-33.78847598,-3512,779.4147591
152.3512036,-33.79945021,-3512,781.087323
152.3424937,-33.81214024,-3399,782.7598868
152.3341416,-33.8251172,-3294,784.4324507
152.3257896,-33.83809415,-3480,786.1050146
152.3174375,-33.8510711,-3774,787.7775784
152.3090855,-33.86404806,-3754,789.4501423
152.3007334,-33.87702501,-3637,791.1227061
152.2923814,-33.89000196,-3557,792.79527
152.2840294,-33.90297892,-3326,794.4678339
152.2756773,-33.91595587,-3279,796.1403977
152.2673253,-33.92893282,-3228,797.8129616
152.2589732,-33.94190978,-3182,799.4855254
152.2506212,-33.95488673,-3215,801.1580893
152.2422691,-33.96786368,-3357,802.8306532
152.2339171,-33.98084064,-3373,804.503217
152.225565,-33.99381759,-3416,806.1757809
152.217213,-34.00679454,-3337,807.8483447
152.2088609,-34.0197715,-3338,809.5209086
152.2005089,-34.03274845,-3174,811.1934725
152.1921568,-34.0457254,-3171,812.8660363
152.1838048,-34.05870236,-3152,814.5386002
152.1754527,-34.07167931,-3185,816.211164
152.1671007,-34.08465626,-3120,817.8837279
152.1587486,-34.09763322,-3098,819.5562918
152.1503966,-34.11061017,-3074,821.2288556
152.1420445,-34.12358712,-3026,822.9014195
152.1336925,-34.13656408,-3037,824.5739834
152.1253405,-34.14954103,-3058,826.2465472
152.1169884,-34.16251798,-3106,827.9191111
152.1086364,-34.17549494,-3125,829.5916749
152.1002843,-34.18847189,-3231,831.2642388
152.0919323,-34.20144884,-3292,832.9368027
